Date,Open,High,Low,Close,Volume,Adj Close
2012-05-21,749.19,764.64,745.77,764.64,37867500,764.64
2012-05-18,753.80,758.78,745.71,747.21,45124700,747.21
2012-05-17,772.65,773.37,754.33,754.33,46642800,754.33
2012-05-16,778.69,783.89,771.97,772.11,42804200,772.11
2012-05-15,778.51,784.88,775.97,777.36,41140400,777.36
2012-05-14,782.77,784.94,777.78,778.95,36881200,778.95
2012-05-11,786.29,795.89,785.97,790.06,38690700,790.06
2012-05-10,790.22,795.77,788.14,791.75,37279900,791.75
2012-05-09,792.71,792.80,781.44,788.92,42885400,788.92
2012-05-08,788.67,793.72,781.28,793.06,42616700,793.06
2012-05-07,788.73,796.13,788.07,793.81,35593900,793.81
2012-05-04,802.09,802.09,791.26,791.84,39751400,791.84
2012-05-03,817.95,818.23,803.65,806.59,40049100,806.59
2012-05-02,811.48,818.82,807.98,818.60,38038600,818.60
2012-05-01,817.70,830.10,815.55,815.89,38079500,815.89
2012-04-30,825.47,825.47,816.48,816.88,35740100,816.88
2012-04-27,819.09,826.05,812.85,825.47,36458300,825.47
2012-04-26,810.61,819.56,810.17,818.33,40347000,818.33
2012-04-25,805.42,813.84,805.42,812.12,39984300,812.12
2012-04-24,792.50,799.54,790.88,798.05,36171000,798.05
2012-04-23,795.56,795.56,785.37,791.85,36548600,791.85
2012-04-20,798.89,810.22,798.89,804.05,38333200,804.05
2012-04-19,804.31,809.74,794.81,798.90,41800200,798.90
2012-04-18,809.41,809.41,800.55,803.32,34631400,803.32
2012-04-17,803.51,816.32,803.51,810.63,34562000,810.63
2012-04-16,796.29,802.70,791.03,798.08,35747800,798.08
2012-04-13,806.84,806.84,796.23,796.29,36311600,796.29
2012-04-12,796.71,810.29,796.71,808.59,36182800,808.59
2012-04-11,791.03,796.73,791.01,796.59,37430400,796.59
2012-04-10,802.71,803.61,783.56,784.15,46317300,784.15
2012-04-09,808.72,808.72,800.75,803.46,34689800,803.46
2012-04-05,817.24,821.35,816.43,818.18,33037400,818.18
2012-04-04,827.67,827.67,817.08,820.38,39382900,820.38
2012-04-03,839.57,841.06,831.65,834.80,38220900,834.80
2012-04-02,828.89,840.63,826.57,840.63,35720100,840.63
2012-03-30,836.47,838.37,828.00,830.30,36768900,830.30
2012-03-29,828.86,833.77,822.72,832.22,38320000,832.22
2012-03-28,839.82,841.22,828.48,834.45,38928000,834.45
2012-03-27,846.51,847.92,839.98,839.98,35136400,839.98
2012-03-26,836.45,846.31,836.45,846.13,35769500,846.13
2012-03-23,821.44,830.03,815.99,830.03,34729500,830.03
2012-03-22,823.43,823.46,816.70,821.44,37405900,821.44
2012-03-21,831.00,833.84,827.46,829.92,35735900,829.92
2012-03-20,832.31,832.31,826.70,829.24,36952800,829.24
2012-03-19,829.45,843.25,828.50,837.77,39325700,837.77
2012-03-16,832.22,832.78,827.68,830.18,51639500,830.18
2012-03-15,824.48,831.46,821.53,831.46,42716500,831.46
2012-03-14,830.07,831.61,821.18,823.40,45022800,823.40
2012-03-13,819.34,831.23,818.22,831.23,43864700,831.23
2012-03-12,817.31,819.13,811.84,814.29,30818700,814.29
2012-03-09,806.79,821.19,806.43,817.00,36394700,817.00
2012-03-08,800.64,806.80,794.82,806.34,35430600,806.34
2012-03-07,790.03,796.18,789.26,795.95,35803800,795.95
2012-03-06,796.46,796.46,785.41,787.09,41910600,787.09
2012-03-05,801.95,804.26,795.99,803.65,34294800,803.65
2012-03-02,815.30,816.80,800.13,802.42,32834900,802.42
2012-03-01,813.97,823.79,813.97,815.22,39192400,815.22
2012-02-29,824.88,829.23,810.93,810.94,44823700,810.94
2012-02-28,826.93,830.66,820.03,823.80,35791200,823.80
2012-02-27,822.00,829.55,814.92,826.66,36488900,826.66
2012-02-24,829.20,830.87,826.56,826.92,35053600,826.92
2012-02-23,817.77,829.45,814.27,829.23,37864500,829.23
2012-02-22,820.58,823.62,816.50,816.50,36337100,816.50
2012-02-21,830.10,831.01,820.37,823.20,37952000,823.20
2012-02-17,832.10,832.23,827.75,828.68,37176400,828.68
2012-02-16,813.63,829.96,813.63,829.96,41088800,829.96
2012-02-15,823.23,824.14,811.86,813.98,40803400,813.98
2012-02-14,824.76,824.76,815.42,820.65,38895200,820.65
2012-02-13,820.00,824.89,818.10,824.81,36180400,824.81
2012-02-10,823.40,823.40,812.85,813.33,38775800,813.33
2012-02-09,829.97,830.79,821.10,824.99,42098900,824.99
2012-02-08,827.25,832.64,821.58,828.39,40967300,828.39
2012-02-07,827.06,830.66,822.90,827.37,37424600,827.37
2012-02-06,827.48,830.07,825.62,828.37,33797000,828.37
2012-02-03,820.84,833.02,820.84,831.11,46085500,831.11
2012-02-02,810.24,815.88,809.14,812.89,41209200,812.89
2012-02-01,796.99,810.19,796.99,809.66,45043600,809.66
2012-01-31,794.97,795.01,788.02,792.82,42355500,792.82
2012-01-30,797.94,797.94,787.49,792.38,36590100,792.38
2012-01-27,789.71,798.85,789.69,798.85,40073800,798.85
2012-01-26,798.47,800.22,789.78,792.91,45220700,792.91
2012-01-25,787.43,796.54,784.10,795.58,44109100,795.58
2012-01-24,779.10,788.80,775.58,788.27,36935600,788.27
2012-01-23,784.35,789.41,778.38,783.05,37709100,783.05
2012-01-20,780.85,785.88,780.22,784.62,39126200,784.62
2012-01-19,780.63,784.57,779.08,782.37,44658900,782.37
2012-01-18,765.49,779.26,764.70,779.26,40961600,779.26
2012-01-17,769.05,773.26,763.81,765.53,40104900,765.53
2012-01-13,763.12,765.99,758.95,764.20,36923700,764.20
2012-01-12,768.68,770.62,761.92,770.49,40198900,770.49
2012-01-11,762.01,767.87,761.10,767.24,39681200,767.24
2012-01-10,758.25,765.28,758.25,764.75,42219600,764.75
2012-01-09,753.07,754.44,747.26,753.51,33716000,753.51
2012-01-06,752.11,754.75,745.79,749.71,36568300,749.71
2012-01-05,743.73,754.39,736.78,752.29,43159500,752.29
2012-01-04,748.35,749.61,742.89,747.28,35925800,747.28
2012-01-03,750.70,759.37,749.50,752.28,39437100,752.28
2011-12-30,743.63,746.47,740.40,740.92,22718500,740.92
2011-12-29,737.16,745.91,737.08,744.98,22781300,744.98
2011-12-28,750.60,750.60,734.69,735.21,23499800,735.21
2011-12-27,745.61,753.19,744.20,751.31,21305900,751.31
2011-12-23,747.50,748.52,744.25,747.98,22338300,747.98
2011-12-22,742.25,748.21,742.25,745.51,34922500,745.51
2011-12-21,736.31,742.12,727.12,740.45,35827800,740.45
2011-12-20,718.14,738.22,718.14,738.22,40555900,738.22
2011-12-19,725.78,729.03,707.83,708.56,36598200,708.56
2011-12-16,718.68,730.73,717.65,722.05,53458000,722.05
2011-12-15,716.10,718.00,710.34,716.01,38103400,716.01
2011-12-14,713.22,715.09,705.78,708.46,42982900,708.46
2011-12-13,736.81,742.19,715.83,718.06,41215700,718.06
2011-12-12,737.15,737.15,725.25,733.15,36005700,733.15
2011-12-09,725.41,748.44,725.31,745.40,38306100,745.40
2011-12-08,740.76,740.76,721.86,722.68,42983700,722.68
2011-12-07,746.75,749.00,732.16,746.14,41605400,746.14
2011-12-06,746.65,751.81,740.89,746.78,37342300,746.78
2011-12-05,743.64,752.71,741.59,747.03,41480600,747.03
2011-12-02,738.56,744.96,734.14,735.02,41443100,735.02
2011-12-01,734.51,739.96,730.75,730.75,38186800,730.75
2011-11-30,696.09,737.42,696.09,737.42,58019100,737.42
2011-11-29,697.85,700.60,691.96,696.10,39926500,696.10
2011-11-28,677.82,698.18,677.82,697.90,39207500,697.90
2011-11-25,671.90,679.81,666.16,666.16,16642000,666.16
2011-11-23,690.77,690.77,674.30,674.34,37989400,674.34
2011-11-22,701.89,705.25,693.90,696.26,39117100,696.26
2011-11-21,710.41,710.41,696.72,701.90,40500700,701.90
2011-11-18,720.26,723.37,715.52,719.42,38276100,719.42
2011-11-17,729.80,733.46,716.25,718.75,45964500,718.75
2011-11-16,736.23,747.76,729.53,729.86,40850100,729.86
2011-11-15,729.39,745.76,725.49,743.08,35993000,743.08
2011-11-14,741.47,742.21,728.61,732.89,32196800,732.89
2011-11-11,732.10,744.82,732.10,744.64,33701800,744.64
2011-11-10,721.81,730.67,717.98,725.48,40027600,725.48
2011-11-09,743.46,743.46,718.86,718.86,46597400,718.86
2011-11-08,749.13,756.76,736.64,755.27,39084900,755.27
2011-11-07,746.48,748.83,730.64,745.27,34297400,745.27
2011-11-04,747.48,748.66,737.21,746.49,38306500,746.49
2011-11-03,737.22,752.19,725.56,751.53,48491400,751.53
2011-11-02,713.88,733.56,713.88,733.26,41105300,733.26
2011-11-01,725.47,729.08,712.42,713.89,56455400,713.89
2011-10-31,752.44,754.05,740.84,741.06,43102100,741.06
2011-10-28,761.87,768.82,759.13,761.00,45366900,761.00
2011-10-27,739.44,769.46,739.44,765.43,63676100,765.43
2011-10-26,721.18,730.24,707.63,727.15,48735300,727.15
2011-10-25,731.34,731.34,712.15,713.65,44739700,713.65
2011-10-24,714.46,736.03,714.38,736.03,43093800,736.03
2011-10-21,704.65,712.65,702.05,712.42,49807700,712.42
2011-10-20,694.95,697.03,679.42,696.42,48702900,696.42
2011-10-19,707.96,711.21,692.35,694.37,48463900,694.37
2011-10-18,689.86,712.06,680.78,709.34,48401700,709.34
2011-10-17,707.69,707.69,687.07,688.60,43007000,688.60
2011-10-14,705.35,713.36,700.40,712.46,41166900,712.46
2011-10-13,696.47,701.18,687.58,698.82,44362700,698.82
2011-10-12,693.71,705.30,693.44,700.38,53553600,700.38
2011-10-11,679.73,691.13,677.91,688.97,44245000,688.97
2011-10-10,664.58,684.98,664.58,684.90,44468000,684.90
2011-10-07,675.66,675.74,653.78,656.21,55803800,656.21
2011-10-06,656.87,674.14,653.49,673.80,50983300,673.80
2011-10-05,648.47,661.10,641.36,658.11,25106200,658.11
2011-10-04,605.42,650.16,601.71,648.64,37146700,648.64
2011-10-03,639.73,648.85,609.49,609.49,56703400,609.49
2011-09-30,654.43,661.58,643.80,644.16,44167900,644.16
2011-09-29,655.20,669.53,645.33,662.80,52857400,662.80
2011-09-28,680.91,681.20,651.97,651.97,47879200,651.97
2011-09-27,674.65,694.70,674.62,680.23,55481300,680.23
2011-09-26,657.37,666.01,645.54,665.62,47628300,665.62
2011-09-23,642.48,655.63,641.88,652.43,56399300,652.43
2011-09-22,652.37,656.30,634.71,643.42,67031400,643.42
2011-09-21,690.46,694.19,664.07,664.58,47285500,664.58
2011-09-20,705.03,710.85,689.95,689.95,43156100,689.95
2011-09-19,705.13,708.48,694.51,702.23,42541900,702.23
2011-09-16,715.47,718.63,708.94,714.31,52488900,714.31
2011-09-15,709.71,713.51,700.53,713.51,44797300,713.51
2011-09-14,697.02,712.57,685.77,704.12,49867400,704.12
2011-09-13,681.45,693.33,678.96,691.74,46813700,691.74
2011-09-12,667.25,680.58,664.93,679.76,51685500,679.76
2011-09-09,689.24,690.09,668.10,673.96,45863700,673.96
2011-09-08,705.40,712.11,692.24,694.92,44651700,694.92
2011-09-07,689.18,709.55,689.18,709.47,44410400,709.47
2011-09-06,671.92,682.21,663.56,680.87,51039800,680.87
2011-09-02,706.06,706.06,681.45,683.36,44017400,683.36
2011-09-01,727.04,734.06,707.27,708.92,47804100,708.92
2011-08-31,731.93,737.64,719.84,726.81,52678400,726.81
2011-08-30,720.34,731.85,712.99,728.08,45725700,728.08
2011-08-29,691.77,724.71,691.77,724.65,42280700,724.65
2011-08-26,674.42,692.35,661.94,691.79,50353200,691.79
2011-08-25,692.56,701.55,673.71,674.42,57484200,674.42
2011-08-24,681.43,694.69,676.43,692.57,53153100,692.57
2011-08-23,654.43,683.07,650.01,683.07,50131700,683.07
2011-08-22,660.86,666.85,646.73,651.34,54362600,651.34
2011-08-19,655.39,672.57,650.61,651.70,51675600,651.70
2011-08-18,692.06,692.06,658.38,662.51,32348100,662.51
2011-08-17,708.42,714.65,698.26,704.03,43883400,704.03
2011-08-16,711.27,712.75,698.26,704.76,50716000,704.76
2011-08-15,702.91,718.63,702.91,718.63,42728500,718.63
2011-08-12,701.39,705.64,690.46,697.50,56403800,697.50
2011-08-11,664.37,704.50,662.59,695.89,36850500,695.89
2011-08-10,686.50,687.23,659.34,660.21,50180700,660.21
2011-08-09,659.82,696.31,639.85,696.16,23666600,696.16
2011-08-08,699.86,705.15,650.96,650.96,26151500,650.96
2011-08-05,732.56,735.86,698.60,714.63,54545900,714.63
2011-08-04,765.00,765.00,726.80,726.80,42665300,726.80
2011-08-03,768.96,773.22,750.06,772.78,64469400,772.78
2011-08-02,792.85,796.55,767.01,767.01,52062900,767.01
2011-08-01,803.82,808.60,786.24,792.85,49673900,792.85
2011-07-29,799.19,801.71,783.17,797.03,50611900,797.03
2011-07-28,800.89,809.64,798.18,799.34,49518000,799.34
2011-07-27,821.07,821.07,799.62,800.53,34790400,800.53
2011-07-26,831.46,831.63,824.37,824.83,40070500,824.83
2011-07-25,834.33,838.17,830.22,831.40,35368900,831.40
2011-07-22,841.54,843.40,836.29,841.82,35228300,841.82
2011-07-21,835.02,843.31,834.20,841.26,48374300,841.26
2011-07-20,835.07,836.02,828.64,832.34,37674200,832.34
2011-07-19,815.95,834.62,815.95,834.62,43046000,834.62
2011-07-18,828.77,828.77,811.85,815.97,41181600,815.97
2011-07-15,825.58,829.09,823.52,828.78,42427600,828.78
2011-07-14,838.67,841.34,821.95,823.32,43585700,823.32
2011-07-13,834.23,845.14,833.80,836.98,40600800,836.98
2011-07-12,830.42,838.07,829.29,829.77,42278900,829.77
2011-07-11,844.61,845.38,832.18,833.54,38791300,833.54
2011-07-08,857.38,857.38,844.93,852.57,35943600,852.57
2011-07-07,845.17,860.37,845.17,858.11,40695300,858.11
2011-07-06,841.61,845.81,837.52,845.23,35641900,845.23
2011-07-05,840.13,842.51,836.93,841.62,37223200,841.62
2011-07-01,828.25,841.06,825.53,840.04,37969300,840.04
2011-06-30,821.76,828.76,821.76,827.43,42005000,827.43
2011-06-29,819.95,822.51,814.40,819.92,43475400,819.92
2011-06-28,804.85,817.31,804.85,817.31,36815000,817.31
2011-06-27,797.33,805.94,794.00,805.14,34790700,805.14
2011-06-24,803.79,805.66,794.68,797.79,36653400,797.79
2011-06-23,793.29,803.60,783.33,802.68,49834500,802.68
2011-06-22,802.98,809.82,799.87,799.87,37184200,799.87
2011-06-21,793.14,806.69,793.09,806.37,40561500,806.37
2011-06-20,781.72,791.03,778.92,788.48,34646600,788.48
2011-06-17,784.85,790.02,778.64,781.75,49164600,781.75
2011-06-16,779.83,787.60,772.62,781.54,38462500,781.54
2011-06-15,786.98,791.16,777.33,779.46,40705000,779.46
2011-06-14,777.17,795.89,777.17,793.99,35002800,793.99
2011-06-13,781.84,785.99,773.58,777.20,41325200,777.20
2011-06-10,788.51,789.20,777.00,779.54,38462500,779.54
2011-06-09,790.29,796.47,787.85,792.64,33325100,792.64
2011-06-08,794.87,796.28,787.62,788.04,39708100,788.04
2011-06-07,800.19,803.99,797.31,797.55,38462500,797.55
2011-06-06,808.13,809.88,795.27,795.32,35559800,795.32
2011-06-03,820.68,820.68,807.71,808.13,35050300,808.13
2011-06-02,822.18,826.43,816.78,820.69,37621700,820.69
2011-06-01,846.54,846.65,820.88,821.40,42410900,821.40
2011-05-31,843.32,848.33,838.40,848.30,46962400,848.30
2011-05-27,832.38,838.78,832.38,836.26,31245600,836.26
2011-05-26,818.91,831.06,817.79,830.87,32594700,830.87
2011-05-25,809.39,822.64,807.93,820.87,41096700,820.87
2011-05-24,815.92,819.62,809.28,810.33,38462500,810.33
2011-05-23,820.05,820.05,814.04,814.04,32555800,814.04
2011-05-20,834.65,834.65,824.16,829.06,40660200,829.06
2011-05-19,837.80,839.17,828.59,835.16,36261100,835.16
2011-05-18,821.91,833.49,821.52,833.45,39220300,833.45
2011-05-17,819.25,822.96,815.24,820.36,40539700,820.36
2011-05-16,831.75,838.29,822.91,822.91,38462500,822.91
2011-05-13,848.00,849.21,834.64,835.67,34266600,835.67
2011-05-12,837.01,849.23,831.60,847.53,37772100,847.53
2011-05-11,855.90,855.90,837.27,840.66,38462500,840.66
2011-05-10,846.40,855.91,846.30,855.91,42237400,855.91
2011-05-09,832.38,843.56,831.95,842.80,42652500,842.80
2011-05-06,829.21,843.53,829.21,833.34,42237400,833.34
2011-05-05,828.21,840.60,825.55,829.24,38462500,829.24
2011-05-04,843.88,843.88,828.86,832.90,42237400,832.90
2011-05-03,853.08,854.79,838.86,843.77,42237400,843.77
2011-05-02,865.59,868.57,854.28,854.77,38462500,854.77
2011-04-29,862.96,866.90,860.65,865.29,34790700,865.29
2011-04-28,857.20,861.55,856.30,861.55,40368200,861.55
2011-04-27,852.96,858.42,850.07,858.31,40515700,858.31
2011-04-26,845.98,856.84,845.25,853.04,39080600,853.04
2011-04-25,844.50,845.58,839.39,844.23,21421300,844.23
2011-04-21,843.18,845.64,839.30,845.64,35872400,845.64
2011-04-20,825.98,839.45,825.98,839.45,42362800,839.45
2011-04-19,821.50,827.30,818.27,823.01,38863000,823.01
2011-04-18,826.99,826.99,816.07,821.51,42237400,821.51
2011-04-15,825.90,835.27,824.39,834.98,42237400,834.98
2011-04-14,818.46,827.63,816.50,827.47,38726300,827.47
2011-04-13,827.64,829.28,818.50,823.92,38508600,823.92
2011-04-12,830.18,830.98,822.27,822.27,42754900,822.27
2011-04-11,841.54,843.10,830.85,833.86,34789700,833.86
2011-04-08,854.05,854.05,837.92,840.89,35828100,840.89
2011-04-07,854.06,857.92,848.32,849.44,40056000,849.44
2011-04-06,856.72,859.08,850.53,854.17,42237400,854.17
2011-04-05,849.33,858.05,847.47,853.31,38522800,853.31
2011-04-04,846.74,850.52,846.74,849.36,42237400,849.36
2011-04-01,847.87,850.73,844.11,846.77,42237400,846.77
2011-03-31,839.58,843.73,838.49,843.55,35662700,843.55
2011-03-30,833.02,840.76,832.76,840.37,38095700,840.37
2011-03-29,820.97,829.70,818.32,829.49,34825800,829.49
2011-03-28,826.21,828.73,821.48,821.77,32151700,821.77
2011-03-25,820.52,831.63,818.54,823.85,42237400,823.85
2011-03-24,815.57,818.91,809.92,817.10,42237400,817.10
2011-03-23,806.92,813.07,799.23,811.24,38423500,811.24
2011-03-22,813.71,814.88,807.16,808.66,35765500,808.66
2011-03-21,801.75,813.02,801.75,813.02,42237300,813.02
2011-03-18,789.87,795.52,789.87,794.66,46855000,794.66
2011-03-17,790.82,793.33,785.43,785.52,41349500,785.52
2011-03-16,790.70,795.96,778.80,781.90,58330000,781.90
2011-03-15,786.06,796.38,775.90,791.33,52014000,791.33
2011-03-14,802.81,802.81,790.36,798.17,40503700,798.17
2011-03-11,796.00,806.83,794.62,802.83,37404000,802.83
2011-03-10,812.76,812.76,798.47,799.53,47230200,799.53
2011-03-09,822.46,825.25,818.54,821.19,37095200,821.19
2011-03-08,812.38,827.80,807.18,824.66,45314200,824.66
2011-03-07,825.64,828.34,805.37,812.25,39647300,812.25
2011-03-04,828.87,828.92,817.83,824.99,42237400,824.99
2011-03-03,810.89,830.04,810.89,828.89,43404700,828.89
2011-03-02,806.18,813.80,804.11,810.90,10250000,810.90
2011-03-01,825.24,825.79,804.93,807.08,11804200,807.08
2011-02-28,825.86,828.43,817.34,823.45,12528500,823.45
2011-02-25,806.70,822.05,806.70,821.95,38360300,821.95
2011-02-24,799.66,807.05,795.25,804.18,12229000,804.18
2011-02-23,813.16,814.44,794.48,799.65,13303400,799.65
2011-02-22,828.22,830.14,812.57,812.96,13227800,812.96
2011-02-18,836.56,838.00,832.01,834.82,11623100,834.82
2011-02-17,827.54,835.52,826.80,834.02,19664500,834.02
2011-02-16,823.31,828.59,823.31,828.37,19664500,828.37
2011-02-15,824.66,824.97,819.41,820.03,39268600,820.03
2011-02-14,822.22,826.46,822.22,825.90,35670400,825.90
2011-02-11,809.80,822.11,809.80,822.11,42193000,822.11
2011-02-10,804.77,813.36,804.18,812.70,41846100,812.70
2011-02-09,810.90,813.36,806.07,809.27,39222400,809.27
2011-02-08,808.10,813.69,805.35,813.69,38815300,813.69
2011-02-07,801.15,812.68,801.15,808.32,39022700,808.32
2011-02-04,798.99,800.88,794.61,800.11,39259500,800.11
2011-02-03,796.12,799.20,787.79,798.63,43709900,798.63
2011-02-02,796.91,801.48,795.50,796.16,40982600,796.16
2011-02-01,785.29,800.54,785.29,798.89,51645000,798.89
2011-01-31,778.40,785.47,774.85,781.25,41671600,781.25
2011-01-28,795.77,796.04,775.40,775.40,56186300,775.40
2011-01-27,793.71,797.53,789.66,795.43,43091900,795.43
2011-01-26,781.66,793.93,779.97,793.72,47309800,793.72
2011-01-25,775.65,780.06,771.71,779.96,45953800,779.96
2011-01-24,773.71,781.52,772.72,779.28,39024700,779.28
2011-01-21,781.96,786.89,773.12,773.18,49353200,773.18
2011-01-20,781.96,785.78,775.58,778.08,49353200,778.08
2011-01-19,806.68,807.21,785.85,786.89,47437100,786.89
2011-01-18,807.57,807.66,801.04,807.56,52849900,807.56
2011-01-14,800.65,807.89,799.05,807.57,46615900,807.57
2011-01-13,801.36,803.82,797.50,800.65,43108400,800.65
2011-01-12,795.82,802.40,795.82,801.36,42269400,801.36
2011-01-11,794.56,797.86,790.99,794.76,40507500,794.76
2011-01-10,784.51,793.80,778.89,791.58,40364500,791.58
2011-01-07,792.45,794.66,777.06,787.83,49631100,787.83
2011-01-06,795.56,796.33,788.58,791.42,48441000,791.42
2011-01-05,784.25,795.09,783.02,795.09,47649200,795.09
2011-01-04,798.54,801.13,778.17,785.83,47964200,785.83
2011-01-03,793.54,800.94,790.94,798.56,42866700,798.56
2010-12-31,788.97,789.82,783.65,783.65,17997700,783.65
2010-12-30,789.84,793.04,789.66,789.74,19707200,789.74
2010-12-29,789.81,791.57,789.75,790.26,22143800,790.26
2010-12-28,793.18,793.22,787.99,789.46,24784500,789.46
2010-12-27,786.90,792.54,784.91,792.35,19924700,792.35
2010-12-23,790.63,792.22,788.32,788.96,25150200,788.96
2010-12-22,790.46,793.28,789.43,790.59,12855900,790.59
2010-12-21,785.61,790.67,784.90,790.52,34796700,790.52
2010-12-20,779.51,785.86,778.79,782.30,35481400,782.30
2010-12-17,777.08,779.55,772.74,779.51,46324700,779.51
2010-12-16,771.04,778.29,767.73,776.56,47368200,776.56
2010-12-15,771.04,778.29,767.91,768.36,44073400,768.36
2010-12-14,774.07,775.19,770.32,771.66,41323500,771.66
2010-12-13,777.04,779.86,772.10,772.10,43612400,772.10
2010-12-10,768.22,777.56,766.80,776.83,45473100,776.83
2010-12-09,768.64,768.87,763.70,767.63,45225100,767.63
2010-12-08,766.18,767.97,762.36,764.04,46075900,764.04
2010-12-07,764.90,770.51,763.41,764.42,69706300,764.42
2010-12-06,755.29,762.13,754.11,760.86,35273700,760.86
2010-12-03,748.83,757.52,746.56,756.42,37357800,756.42
2010-12-02,743.14,751.20,743.14,751.20,49708000,751.20
2010-12-01,734.98,743.93,734.70,743.14,45481100,743.14
2010-11-30,725.56,730.71,721.69,727.01,42847000,727.01
2010-11-29,732.71,733.54,720.58,731.95,36734500,731.95
2010-11-26,736.52,736.52,730.20,732.73,16138200,732.73
2010-11-24,725.45,736.53,725.45,736.53,33842500,736.53
2010-11-23,720.07,721.11,715.08,719.93,41330700,719.93
2010-11-22,722.34,728.40,717.66,727.33,36895000,727.33
2010-11-19,720.66,725.06,715.53,724.36,36753900,724.36
2010-11-18,713.96,724.11,713.96,720.84,46872600,720.84
